event_id,asset_id,mitre_technique,severity,detected_at,source
evt-0000380,asset-0001,T1078,Low,2026-04-23T07:07:54,ids
evt-0000381,asset-0001,T1087,Low,2026-05-15T04:08:37,firewall
evt-0000382,asset-0001,T1046,Low,2025-11-28T10:09:34,ids
evt-0000383,asset-0001,T1489,High,2026-05-16T10:45:22,ids
evt-0000384,asset-0001,T1003,Medium,2025-12-03T14:16:29,endpoint
evt-0000385,asset-0001,T1566,Low,2026-05-17T10:01:09,ids
evt-0000386,asset-0001,T1020,Medium,2026-04-17T10:32:16,ids
evt-0000387,asset-0001,T1087,Low,2025-12-24T02:11:43,endpoint
evt-0000388,asset-0001,T1204,Low,2026-04-05T15:59:36,firewall
evt-0000389,asset-0001,T1595,Low,2026-02-27T11:21:36,proxy
evt-0000390,asset-0001,T1087,Low,2026-04-02T00:38:29,auth
evt-0000391,asset-0001,T1078,Low,2026-04-05T17:51:57,firewall
evt-0000392,asset-0001,T1552,Medium,2026-02-06T08:37:20,ids
evt-0000393,asset-0001,T1078,Low,2026-03-25T09:52:36,proxy
evt-0000394,asset-0001,T1020,Medium,2026-04-03T12:57:11,ids
evt-0000395,asset-0001,T1005,Low,2026-03-22T10:00:06,ids
evt-0000396,asset-0001,T1087,Low,2026-05-12T07:34:08,proxy
evt-0000397,asset-0001,T1498,High,2026-04-04T00:44:18,endpoint
evt-0000398,asset-0001,T1567,High,2026-05-25T18:57:01,auth
evt-0000399,asset-0001,T1190,High,2025-12-11T21:05:19,proxy
evt-0000400,asset-0001,T1046,Low,2025-12-10T07:01:19,auth
evt-0000401,asset-0001,T1046,Medium,2026-04-15T04:32:21,ids
evt-0000402,asset-0001,T1078,Low,2026-03-07T18:22:34,ids
evt-0000403,asset-0001,T1595,Low,2026-03-21T23:06:18,proxy
evt-0000404,asset-0001,T1110,Medium,2026-01-27T10:07:45,firewall
evt-0000405,asset-0001,T1499,High,2025-11-24T20:42:33,firewall
evt-0000406,asset-0001,T1005,Low,2026-04-05T02:00:15,ids
evt-0000407,asset-0001,T1204,High,2026-05-03T06:39:49,ids
evt-0000408,asset-0001,T1087,Low,2026-02-21T08:02:09,endpoint
evt-0000409,asset-0001,T1078,Low,2026-03-18T11:15:44,ids
evt-0000410,asset-0001,T1078,Low,2026-03-30T04:37:03,proxy
evt-0000411,asset-0001,T1595,Low,2025-11-25T16:38:22,endpoint
evt-0000412,asset-0001,T1592,Low,2026-05-14T23:07:12,auth
evt-0000413,asset-0001,T1499,Medium,2026-01-29T17:25:49,ids
evt-0000414,asset-0001,T1078,Low,2026-01-24T14:49:06,firewall
evt-0000415,asset-0001,T1087,Low,2026-04-01T09:58:53,proxy
evt-0000416,asset-0001,T1592,Low,2026-02-21T00:01:19,proxy
evt-0000417,asset-0001,T1003,High,2026-02-12T09:05:40,proxy
evt-0000418,asset-0001,T1087,Low,2025-11-08T16:31:37,auth
evt-0000419,asset-0001,T1592,Medium,2026-03-23T03:51:01,auth
evt-0000420,asset-0001,T1595,Low,2026-03-08T23:35:31,proxy
evt-0000421,asset-0001,T1204,Low,2025-12-26T01:11:57,firewall
evt-0000422,asset-0001,T1552,High,2025-11-07T18:03:55,proxy
evt-0000423,asset-0001,T1489,Critical,2026-01-18T07:51:19,auth
evt-0000424,asset-0001,T1552,High,2026-04-10T01:38:41,endpoint
evt-0000425,asset-0001,T1566,Low,2026-05-22T19:43:26,firewall
evt-0000426,asset-0001,T1005,Low,2026-01-17T04:35:16,auth
evt-0000427,asset-0001,T1204,Low,2026-04-15T02:02:22,firewall
evt-0000428,asset-0001,T1078,Low,2026-04-13T22:34:54,
evt-0000429,asset-0001,T1041,High,2026-04-13T12:11:52,proxy
evt-0000430,asset-0001,T1078,Low,2026-03-05T03:21:10,endpoint
evt-0000431,asset-0001,T1489,High,2026-02-06T18:23:56,proxy
evt-0000432,asset-0001,T1005,Low,2026-02-11T00:23:38,endpoint
evt-0000433,asset-0001,T1566,Low,2025-11-27T06:11:32,auth
evt-0000434,asset-0001,T1041,High,2026-01-04T03:25:44,auth
evt-0000435,asset-0001,T1552,Medium,2025-11-26T01:32:29,endpoint
evt-0000436,asset-0001,T1499,Medium,2026-05-04T11:00:02,endpoint
evt-0000437,asset-0001,T1490,Critical,2026-04-14T15:55:08,auth
evt-0000438,asset-0001,T1078,Low,2026-04-02T08:39:08,firewall
evt-0000439,asset-0001,T1046,Low,2026-05-25T11:01:27,auth
evt-0000440,asset-0001,T1567,Medium,2026-01-09T16:04:59,endpoint
evt-0000441,asset-0001,T1204,Medium,2026-01-12T05:12:34,proxy
evt-0000442,asset-0001,T1087,Low,2026-04-09T10:46:01,
evt-0000443,asset-0001,T1498,Medium,2026-04-30T16:23:01,endpoint
evt-0000444,asset-0001,T1490,High,2025-12-09T15:43:07,
evt-0000445,asset-0001,T1595,Low,2025-12-25T07:05:10,proxy
evt-0000446,asset-0001,T1041,High,2025-11-22T00:40:16,firewall
evt-0000447,asset-0001,T1204,High,2025-11-15T10:40:10,proxy
evt-0000448,asset-0001,T1567,Critical,2025-12-16T14:11:38,firewall
evt-0000449,asset-0001,T1486,Critical,2026-04-23T11:40:02,
evt-0000450,asset-0001,T1020,Medium,2026-02-23T21:56:11,auth
evt-0000451,asset-0001,T1078,Low,2026-05-20T20:40:38,ids
evt-0000452,asset-0001,T1078,Low,2026-05-22T03:56:38,firewall
evt-0000453,asset-0001,T1204,High,2025-12-23T07:45:39,ids
evt-0000454,asset-0001,T1204,High,2026-04-14T15:11:23,endpoint
evt-0000455,asset-0001,T1204,High,2026-05-13T00:31:05,ids
evt-0000456,asset-0001,T1078,Low,2026-03-21T11:23:46,auth
evt-0000457,asset-0001,T1003,Medium,2026-05-19T03:33:27,ids
evt-0000458,asset-0001,T1046,Low,2026-03-27T07:16:40,endpoint
evt-0000459,asset-0001,T1552,Medium,2025-11-16T04:00:35,auth
evt-0000460,asset-0001,T1210,Medium,2026-03-06T09:21:39,proxy
evt-0000461,asset-0001,T1204,Medium,2026-04-04T23:05:16,proxy
evt-0000462,asset-0001,T1486,Medium,2026-01-24T07:45:54,ids
evt-0000463,asset-0001,T1592,Low,2025-11-01T10:58:45,endpoint
evt-0000464,asset-0001,T1087,Low,2025-11-03T08:37:59,auth
evt-0000465,asset-0001,T1499,Medium,2026-05-20T19:08:53,ids
evt-0000466,asset-0001,T1078,Low,2026-03-22T07:22:56,firewall
evt-0000467,asset-0001,T1087,Low,2025-11-07T15:42:29,proxy
evt-0000468,asset-0001,T1489,Critical,2026-05-16T21:34:03,proxy
evt-0000469,asset-0001,T1498,High,2026-05-14T13:52:26,endpoint
evt-0000470,asset-0001,T1005,Low,2026-04-17T19:05:45,proxy
evt-0000471,asset-0001,T1566,Medium,2025-11-13T21:42:36,firewall
evt-0000472,asset-0001,T1078,Low,2026-05-23T09:47:12,ids
evt-0000473,asset-0001,T1190,High,2026-03-29T03:33:49,endpoint
evt-0000474,asset-0001,T1210,Low,2025-11-10T17:59:06,firewall
evt-0000475,asset-0001,T1566,High,2026-01-19T14:51:48,auth
evt-0000476,asset-0001,T1498,Medium,2026-01-01T23:18:53,auth
evt-0000477,asset-0001,T1005,Low,2025-11-06T17:32:47,proxy
evt-0000478,asset-0001,T1592,Low,2026-02-25T12:39:00,endpoint
evt-0000479,asset-0001,T1110,Medium,2026-05-26T19:10:55,endpoint
evt-0000480,asset-0001,T1078,Low,2026-03-12T06:38:09,proxy
evt-0000481,asset-0001,T1046,Low,2026-01-23T10:38:42,firewall
evt-0000482,asset-0001,T1003,High,2026-04-04T15:24:00,auth
evt-0000483,asset-0001,T1499,High,2025-11-17T20:30:36,firewall
evt-0000484,asset-0001,T1110,Critical,2026-02-06T04:46:42,endpoint
evt-0000485,asset-0001,T1552,Medium,2026-04-12T10:39:42,endpoint
evt-0000486,asset-0001,T1005,Low,2025-11-20T00:54:34,ids
evt-0000487,asset-0001,T1020,Medium,2025-11-04T12:45:25,auth
evt-0000488,asset-0001,T1078,Low,2026-04-07T11:12:30,auth
evt-0000489,asset-0001,T1490,Medium,2026-03-17T18:23:57,proxy
evt-0000490,asset-0001,T1110,Medium,2025-12-21T14:44:47,endpoint
evt-0000491,asset-0001,T1078,Low,2025-11-14T05:32:25,auth
evt-0000492,asset-0001,T1078,Low,2026-04-16T08:01:07,firewall
evt-0000493,asset-0001,T1041,Critical,2025-11-15T19:38:37,
evt-0000494,asset-0001,T1020,High,2026-03-08T12:18:48,ids
evt-0000495,asset-0001,T1003,High,2025-12-22T17:53:17,auth
evt-0000496,asset-0001,T1498,Low,2025-12-29T08:48:28,endpoint
evt-0000497,asset-0001,T1005,Low,2026-04-16T11:21:07,auth
evt-0000498,asset-0001,T1566,Medium,2026-03-31T13:16:54,endpoint
evt-0000499,asset-0001,T1087,Low,2026-01-21T09:38:55,auth
evt-0000500,asset-0001,T1078,Low,2025-11-02T14:31:56,ids
evt-0000501,asset-0001,T1003,Critical,2026-04-12T12:03:10,endpoint
evt-0000502,asset-0001,T1498,Medium,2026-02-26T15:04:41,firewall
evt-0000503,asset-0001,T1490,Critical,2025-12-26T14:18:02,auth
evt-0000504,asset-0001,T1041,Critical,2026-02-23T15:03:06,endpoint
evt-0000505,asset-0001,T1078,Low,2026-02-28T16:26:37,ids
evt-0000506,asset-0001,T1498,High,2026-02-20T12:58:26,proxy
evt-0000507,asset-0001,T1567,Critical,2026-04-13T19:37:01,auth
evt-0000508,asset-0001,T1490,Critical,2026-05-28T01:04:23,ids
evt-0000509,asset-0001,T1204,Medium,2026-01-05T02:36:41,ids
evt-0000510,asset-0001,T1020,High,2025-11-07T18:38:25,proxy
evt-0000511,asset-0001,T1020,High,2025-12-26T19:16:23,auth
evt-0000512,asset-0001,T1595,Medium,2026-05-30T07:59:27,firewall
evt-0000513,asset-0001,T1110,High,2026-05-06T12:06:43,auth
evt-0000514,asset-0001,T1498,Medium,2026-01-08T04:56:22,firewall
evt-0000515,asset-0001,T1078,Low,2026-05-13T00:31:59,auth
evt-0000516,asset-0001,T1190,High,2026-03-29T06:15:44,auth
evt-0000517,asset-0001,T1046,Low,2025-12-06T05:27:21,endpoint
evt-0000518,asset-0001,T1020,Critical,2026-04-20T21:28:18,endpoint
evt-0000519,asset-0001,T1498,Low,2026-04-02T01:16:32,ids
evt-0000520,asset-0001,T1087,Low,2026-01-01T19:04:24,ids
evt-0000521,asset-0001,T1041,High,2025-11-14T18:37:25,endpoint
evt-0000522,asset-0001,T1078,Medium,2026-02-26T13:55:21,endpoint
evt-0000523,asset-0001,T1498,High,2026-03-21T17:19:36,proxy
evt-0000524,asset-0001,T1498,High,2026-05-03T18:13:15,endpoint
evt-0000525,asset-0001,T1087,Low,2026-02-20T18:20:53,proxy
evt-0000526,asset-0001,T1595,Low,2026-05-25T11:11:08,endpoint
evt-0000527,asset-0001,T1078,Low,2025-12-04T21:51:18,endpoint
evt-0000528,asset-0001,T1190,Low,2026-02-18T08:05:22,firewall
evt-0000529,asset-0001,T1087,Low,2025-12-17T00:52:14,ids
evt-0000530,asset-0001,T1592,Medium,2026-01-06T19:58:57,
evt-0000531,asset-0001,T1499,Medium,2026-01-19T14:13:22,ids
evt-0000532,asset-0001,T1190,Medium,2025-11-16T05:05:45,proxy
evt-0000533,asset-0001,T1190,Low,2025-11-05T09:19:27,firewall
evt-0000534,asset-0001,T1087,Low,2026-03-23T14:53:28,proxy
evt-0000535,asset-0001,T1078,Low,2026-04-11T09:28:37,endpoint
evt-0000536,asset-0001,T1498,High,2026-04-09T16:17:03,proxy
evt-0000537,asset-0001,T1005,Low,2025-12-28T21:46:02,firewall
evt-0000538,asset-0001,T1486,Medium,2026-01-21T11:09:32,
evt-0000539,asset-0001,T1005,Low,2026-02-04T17:15:33,endpoint
evt-0000540,asset-0001,T1046,Medium,2026-02-14T13:49:53,auth
evt-0000541,asset-0001,T1595,Low,2026-04-18T10:17:18,proxy
evt-0000542,,T1087,Low,2026-04-08T21:52:28,firewall
evt-0000543,asset-0001,T1041,Medium,2026-04-04T11:38:32,proxy
evt-0000544,asset-0001,T1110,Medium,2026-04-27T13:48:38,proxy
evt-0000545,asset-0001,T1005,Low,2025-11-17T12:17:35,proxy
evt-0000546,asset-0001,T1078,Low,2026-03-07T10:54:34,proxy
evt-0000547,asset-0001,T1046,Low,2026-02-03T11:05:18,auth
evt-0000548,asset-0001,T1210,Medium,2025-12-23T00:15:09,auth
evt-0000549,asset-0001,T1087,Low,2026-01-22T15:50:09,auth
evt-0000550,asset-0001,T1087,Low,2026-04-21T17:58:24,proxy
evt-0000551,asset-0001,T1499,Medium,2025-12-10T04:01:09,endpoint
evt-0000552,asset-0001,T1498,High,2026-01-23T07:51:54,endpoint
evt-0000553,asset-0001,T1499,Low,2026-04-14T12:20:16,ids
evt-0000554,asset-0001,T1592,Low,2026-02-16T04:48:29,proxy
evt-0000555,asset-0001,T1595,Low,2026-05-31T09:32:43,proxy
evt-0000556,asset-0001,T1498,Medium,2026-02-14T02:01:14,auth
evt-0000557,asset-0001,T1552,Medium,2025-12-12T13:25:46,ids
evt-0000558,asset-0001,T1005,Low,2026-03-17T03:19:10,endpoint
evt-0000559,asset-0001,T1046,Low,2025-12-23T02:18:20,proxy
evt-0000560,asset-0001,T1087,Medium,2025-12-06T02:27:50,auth
evt-0000561,asset-0001,T1486,High,2026-02-20T07:40:01,endpoint
evt-0000562,asset-0001,T1595,Medium,2025-12-26T08:07:37,proxy
evt-0000563,asset-0001,T1204,Low,2025-11-19T05:35:08,firewall
evt-0000564,asset-0001,T1489,High,2026-04-06T11:15:36,firewall
evt-0000565,asset-0001,T1078,Low,2026-05-11T12:10:49,proxy
evt-0000566,asset-0001,T1078,Low,2025-11-04T19:45:19,proxy
evt-0000567,asset-0001,T1078,Low,2025-12-26T23:36:23,ids
evt-0000568,asset-0001,T1595,Low,2025-11-07T14:15:00,ids
evt-0000569,asset-0001,T1490,High,2026-04-02T21:28:39,auth
evt-0000570,asset-0001,T1592,Low,2026-04-07T15:19:08,auth
evt-0000571,asset-0001,T1204,Low,2025-12-10T03:42:27,auth
evt-0000572,asset-0001,T1046,Medium,2026-05-10T14:52:59,endpoint
evt-0000573,asset-0001,T1204,High,2026-02-08T03:54:43,endpoint
evt-0000574,asset-0001,T1046,Low,2026-05-11T22:20:01,auth
evt-0000575,asset-0001,T1567,Critical,2026-04-11T07:49:42,endpoint
evt-0000576,asset-0001,T1046,Low,2026-02-18T20:30:41,firewall
evt-0000577,asset-0001,T1110,Medium,2025-11-23T13:38:15,endpoint
evt-0000578,asset-0001,T1020,Critical,2025-11-24T15:08:19,endpoint
evt-0000579,asset-0001,T1204,Low,2026-04-13T16:49:42,proxy
evt-0000580,asset-0001,T1041,Critical,2026-02-03T17:18:56,auth
evt-0000581,asset-0001,T1566,Medium,2026-01-26T06:21:33,endpoint
evt-0000582,asset-0001,T1204,Medium,2026-01-29T16:27:36,auth
evt-0000583,asset-0001,T1046,High,2026-03-25T19:15:56,firewall
evt-0000584,asset-0001,T1499,Medium,2026-02-10T14:28:20,auth
evt-0000585,asset-0001,T1204,Low,2026-05-30T02:11:39,firewall
evt-0000586,asset-0001,T1005,Low,2026-04-13T11:44:17,firewall
evt-0000587,asset-0001,T1490,Critical,2025-11-01T11:39:01,proxy
evt-0000588,asset-0001,T1489,Critical,2026-04-21T18:58:26,firewall
evt-0000589,asset-0001,T1204,Medium,2026-03-20T20:53:02,auth
evt-0000590,asset-0001,T1498,Medium,2026-02-15T04:13:59,endpoint
evt-0000591,asset-0001,T1498,Medium,2026-02-17T11:32:20,ids
evt-0000592,asset-0001,T1499,High,2026-02-03T18:00:02,proxy
evt-0000593,asset-0001,T1190,Medium,2026-05-06T06:42:16,ids
evt-0000594,asset-0001,T1005,Low,2025-11-08T15:30:04,proxy
evt-0000595,asset-0001,T1078,Low,2026-01-02T17:06:32,firewall
evt-0000596,asset-0001,T1078,Low,2026-04-02T15:34:51,ids
evt-0000597,asset-0001,T1046,Low,2026-03-24T22:30:00,firewall
evt-0000598,asset-0001,T1005,Low,2026-04-29T13:07:28,proxy
evt-0000599,asset-0001,T1567,High,2025-12-23T22:11:11,proxy
evt-0000600,asset-0001,T1005,Low,2026-03-11T05:29:14,auth
evt-0000601,asset-0001,T1595,Low,2026-02-06T15:56:24,firewall
evt-0000602,asset-0001,T1499,High,2026-04-01T10:17:52,ids
evt-0000603,asset-0001,T1567,Medium,2026-01-06T17:26:22,auth
evt-0000604,asset-0001,T1087,Low,2026-05-11T01:38:57,ids
evt-0000605,asset-0001,T1078,Low,2026-02-14T00:00:45,endpoint
evt-0000606,asset-0001,T1592,Low,2026-05-31T07:00:33,proxy
evt-0000607,asset-0001,T1087,Low,2026-05-08T03:19:00,firewall
evt-0000608,asset-0001,T1020,Medium,2026-02-04T02:49:22,proxy
evt-0000609,asset-0001,T1190,Critical,2026-02-27T04:42:38,endpoint
evt-0000610,asset-0001,T1204,Medium,2026-04-11T16:39:11,endpoint
evt-0000611,asset-0001,T1210,Low,2025-11-04T11:43:16,auth
evt-0000612,asset-0001,T1498,Medium,2025-12-06T05:11:04,auth
evt-0000613,asset-0001,T1595,Low,2026-04-19T14:11:24,firewall
evt-0000614,asset-0001,T1078,Low,2026-01-12T23:30:21,endpoint
evt-0000615,asset-0001,T1087,Low,2026-01-17T06:20:00,firewall
evt-0000616,asset-0001,T1499,Medium,2025-12-29T22:09:51,proxy
evt-0000617,asset-0001,T1490,Medium,2026-04-15T20:14:50,ids
evt-0000618,asset-0001,T1210,High,2026-01-09T16:29:35,firewall
evt-0000619,asset-0001,T1087,Low,2026-04-05T15:23:52,endpoint
evt-0000620,asset-0001,T1204,Medium,2026-01-14T09:30:20,auth
evt-0000621,asset-0001,T1078,Low,2026-04-13T15:20:56,auth
evt-0000622,asset-0001,T1204,Medium,2025-11-06T15:22:51,firewall
evt-0000623,asset-0001,T1592,Low,2026-04-26T05:27:18,firewall
evt-0000624,asset-0001,T1498,High,2026-05-29T17:48:50,auth
evt-0000625,asset-0001,T1489,High,2026-05-05T02:29:18,proxy
evt-0000626,asset-0001,T1566,High,2025-11-15T13:39:08,auth
evt-0000627,asset-0001,T1592,Low,2026-05-17T03:34:33,endpoint
evt-0000628,asset-0001,T1566,Low,2026-04-19T11:25:25,endpoint
evt-0000629,asset-0001,T1078,Low,2026-01-08T05:19:01,proxy
evt-0000630,asset-0001,T1499,High,2026-05-21T11:26:29,proxy
evt-0000631,asset-0001,T1498,Medium,2026-02-27T03:10:45,auth
evt-0000632,asset-0001,T1204,Medium,2026-02-15T19:09:03,endpoint
evt-0000633,asset-0001,T1498,High,2026-03-17T01:26:55,firewall
evt-0000634,asset-0001,T1567,High,2026-03-22T19:05:18,auth
evt-0000635,asset-0001,T1489,High,2026-05-26T17:06:51,auth
evt-0000636,asset-0001,T1190,Medium,2026-05-08T08:39:37,ids
evt-0000637,asset-0001,T1005,Low,2026-04-27T09:43:35,endpoint
evt-0000638,asset-0001,T1087,Low,2026-03-12T05:58:45,ids
evt-0000639,asset-0001,T1595,Medium,2026-01-07T04:39:01,proxy
evt-0000640,asset-0001,T1110,High,2026-01-04T06:41:28,proxy
evt-0000641,asset-0001,T1046,Low,2026-03-03T05:01:38,proxy
evt-0000642,asset-0001,T1005,Low,2026-03-15T00:18:01,endpoint
evt-0000643,asset-0001,T1078,Low,2025-12-11T16:24:50,firewall
evt-0000644,asset-0001,T1486,High,2026-01-21T07:47:14,endpoint
evt-0000645,asset-0001,T1005,Low,2025-12-05T11:50:59,auth
evt-0000646,asset-0001,T1005,Low,2026-01-28T17:58:47,endpoint
evt-0000647,asset-0001,T1592,Low,2026-04-14T17:27:48,firewall
evt-0000648,asset-0001,T1499,Critical,2025-12-06T02:09:21,firewall
evt-0000649,asset-0001,T1078,Low,2026-04-30T09:50:01,proxy
evt-0000650,asset-0001,T1005,Low,2026-04-18T13:51:09,ids
evt-0000651,asset-0001,T1567,Medium,2026-02-15T15:23:14,endpoint
evt-0000652,asset-0001,T1498,Critical,2025-11-30T07:59:02,auth
evt-0000653,asset-0001,T1005,Low,2025-11-12T00:58:24,endpoint
evt-0000654,asset-0001,T1041,Medium,2026-02-27T23:01:50,proxy
evt-0000655,asset-0001,T1041,Medium,2025-11-08T17:19:29,ids
evt-0000656,asset-0001,T1595,Low,2025-12-06T12:31:45,auth
evt-0000657,asset-0001,T1595,Low,2026-05-23T15:17:58,
evt-0000658,asset-0001,T1005,Low,2025-11-30T06:54:22,proxy
evt-0000659,asset-0001,T1087,Low,2026-01-26T14:42:10,firewall
evt-0000660,asset-0001,T1210,Medium,2026-02-27T00:11:53,ids
evt-0000661,asset-0001,T1005,Low,2026-01-07T04:46:17,endpoint
evt-0000662,asset-0001,T1190,Medium,2026-03-13T21:44:42,proxy
evt-0000663,asset-0001,T1046,Medium,2026-03-18T11:21:55,ids
evt-0000664,asset-0001,T1489,High,2026-05-13T01:46:27,auth
evt-0000665,asset-0001,T1005,Low,2025-12-27T11:50:08,proxy
evt-0000666,asset-0001,T1490,High,2025-12-28T17:06:49,endpoint
evt-0000667,asset-0001,T1595,Low,2025-12-18T00:19:25,proxy
evt-0000668,asset-0001,T1020,Critical,2026-03-31T03:44:45,endpoint
evt-0000669,asset-0001,T1595,Low,2026-04-10T07:06:54,auth
evt-0000670,asset-0001,T1078,Low,2025-11-17T04:00:08,endpoint
evt-0000671,asset-0001,T1078,Low,2026-04-07T03:29:33,endpoint
evt-0000672,asset-0001,T1552,High,2026-01-20T21:12:17,firewall
evt-0000673,asset-0001,T1489,Critical,2025-12-05T13:40:10,
evt-0000674,asset-0001,T1499,High,2026-01-17T23:39:20,proxy
evt-0000675,asset-0001,T1078,Low,2026-01-10T02:27:54,auth
evt-0000676,asset-0001,T1592,Low,2026-01-17T22:18:55,auth
evt-0000677,asset-0001,T1595,Low,2026-02-03T05:47:18,firewall
evt-0000678,,T1046,Low,2026-03-06T21:10:58,endpoint
evt-0000679,asset-0001,T1204,High,2025-11-10T16:22:57,proxy
evt-0000680,asset-0001,T1204,Low,2026-03-03T18:16:09,proxy
evt-0000681,asset-0001,T1499,High,2026-03-05T23:26:05,endpoint
evt-0000682,asset-0001,T1003,Medium,2025-12-20T12:23:19,proxy
evt-0000683,asset-0001,T1490,Critical,2026-03-22T22:03:21,proxy
evt-0000684,asset-0001,T1046,Low,2026-01-30T13:06:24,firewall
evt-0000685,asset-0001,T1566,Medium,2026-03-17T07:56:13,endpoint
evt-0000686,asset-0001,T1566,Medium,2026-04-11T14:06:08,ids
evt-0000687,asset-0001,T1005,Low,2026-02-13T10:20:48,proxy
evt-0000688,asset-0001,T1595,Low,2025-12-26T04:30:45,endpoint
evt-0000689,asset-0001,T1087,Low,2026-05-08T01:04:23,ids
evt-0000690,asset-0001,T1210,Medium,2026-05-09T05:45:46,firewall
evt-0000691,asset-0001,T1087,Low,2026-03-05T17:58:08,auth
evt-0000692,asset-0001,T1498,Medium,2026-03-16T06:35:08,firewall
evt-0000693,asset-0001,T1003,High,2025-11-19T08:20:40,endpoint
evt-0000694,asset-0001,T1552,Medium,2026-05-01T05:08:46,auth
evt-0000695,asset-0001,T1498,Medium,2025-12-21T07:34:16,ids
evt-0000696,asset-0001,T1003,Medium,2026-03-24T05:41:47,auth
evt-0000697,asset-0001,T1204,Medium,2026-03-02T11:03:48,ids
evt-0000698,asset-0001,T1005,Low,2025-11-27T14:57:08,endpoint
evt-0000699,asset-0001,T1499,Medium,2026-02-11T11:01:26,firewall
evt-0000700,asset-0001,T1210,Medium,2026-03-03T20:53:42,ids
evt-0000701,asset-0001,T1041,High,2025-11-22T03:25:58,endpoint
evt-0000702,asset-0001,T1110,Medium,2026-04-17T12:48:46,auth
evt-0000703,asset-0001,T1005,Low,2026-03-28T14:23:26,endpoint
evt-0000704,asset-0001,T1041,High,2026-03-29T02:29:03,endpoint
evt-0000705,asset-0001,T1087,Medium,2026-03-15T19:54:51,ids
evt-0000706,asset-0001,T1078,Low,2026-05-14T19:57:13,proxy
evt-0000707,asset-0001,T1046,Low,2025-12-25T08:09:47,
evt-0000708,asset-0001,T1005,Low,2026-05-10T22:48:04,proxy
evt-0000709,asset-0001,T1489,Medium,2026-03-05T22:34:19,endpoint
evt-0000710,asset-0001,T1489,Critical,2026-01-23T16:36:57,ids
evt-0000711,asset-0001,T1005,Low,2026-04-15T15:39:57,firewall
evt-0000712,asset-0001,T1566,Medium,2026-02-20T03:40:15,firewall
evt-0000713,asset-0001,T1005,Low,2025-12-31T12:33:45,proxy
evt-0000714,asset-0001,T1552,Medium,2026-04-24T01:25:48,auth
evt-0000715,asset-0001,T1005,Low,2026-02-24T06:23:00,ids
evt-0000716,asset-0001,T1595,Low,2026-04-28T05:53:30,firewall
evt-0000717,asset-0001,T1087,Low,2026-03-19T23:43:05,proxy
evt-0000718,asset-0001,T1552,Medium,2026-02-28T19:01:41,firewall
evt-0000719,asset-0001,T1078,Low,2026-01-02T00:43:46,proxy
evt-0000720,asset-0001,T1005,Low,2025-12-28T12:00:51,auth
evt-0000721,asset-0001,T1041,Critical,2025-11-21T01:17:34,endpoint
evt-0000722,asset-0001,T1592,Low,2025-12-10T07:26:47,endpoint
evt-0000723,asset-0001,T1078,Medium,2026-04-28T08:34:19,firewall
evt-0000724,asset-0001,T1005,Low,2025-12-24T03:21:48,auth
evt-0000725,asset-0001,T1595,Low,2026-04-24T13:26:22,endpoint
evt-0000726,asset-0001,T1078,Low,2026-02-14T09:01:22,proxy
evt-0000727,asset-0001,T1190,Medium,2026-05-23T14:53:49,firewall
evt-0000728,asset-0001,T1005,Low,2026-02-23T15:51:15,auth
evt-0000729,asset-0001,T1567,Medium,2025-12-02T18:27:23,auth
